geneid, patientid, expression value
75, 92, 1377080.12
75, 93, 281622.27
75, 94, 555620.87
75, 95, 1016537.69
75, 96, 1393531.00
75, 97, 1697297.11
75, 98, 986278.76
75, 99, 265503.52
76, 0, 1786489.23
76, 1, 1490942.50
76, 2, 1594094.22
76, 3, 830275.43
76, 4, 880549.40
76, 5, 1804037.37
76, 6, 111887.72
76, 7, -61060.72
76, 8, 1503684.75
76, 9, -76320.00
76, 10, 1531035.06
76, 11, 724305.61
76, 12, 1821469.88
76, 13, 408336.94
76, 14, 482969.30
76, 15, 553682.85
76, 16, 1608253.17
76, 17, 695053.88
76, 18, 618889.49
76, 19, 558270.06
76, 20, 865358.25
76, 21, 1504491.34
76, 22, -171594.28
76, 23, 660830.04
76, 24, 867984.68
76, 25, 561546.91
76, 26, 1073445.88
76, 27, 402198.52
76, 28, 861212.10
76, 29, 275877.11
76, 30, 937276.51
76, 31, 1147129.94
76, 32, 1457222.03
76, 33, 1215591.48
76, 34, 1892334.09
76, 35, 1866418.52
76, 36, 465789.18
76, 37, 1174836.15
76, 38, 1684512.00
76, 39, 1910418.70
76, 40, 1022481.57
76, 41, 858293.15
76, 42, 1615016.23
76, 43, 113442.08
76, 44, 947983.12
76, 45, 123486.65
76, 46, 1835981.50
76, 47, 1671148.00
76, 48, 1068912.02
76, 49, -96055.87
76, 50, 690570.65
76, 51, 1225814.90
76, 52, 1191715.34
76, 53, 1957649.24
76, 54, 1558216.32
76, 55, 1434918.55
76, 56, 1268128.40
76, 57, 590732.74
76, 58, 1057980.95
76, 59, 1778077.55
76, 60, 461366.01
76, 61, 879784.74
76, 62, -45780.64
76, 63, -12512.62
76, 64, 1956621.32
76, 65, 1427155.91
76, 66, 135923.70
76, 67, 892596.00
76, 68, 729121.45
76, 69, 919217.48
76, 70, 735475.17
76, 71, 1429901.23
76, 72, 1022904.50
76, 73, -132547.65
76, 74, -123584.09
76, 75, -111491.36
76, 76, 726270.43
76, 77, -14687.27
76, 78, 948499.51
76, 79, 571744.60
76, 80, 1079473.13
76, 81, 1982279.82
76, 82, 1389950.91
76, 83, 170361.18
76, 84, 1312134.95
76, 85, 804108.00
76, 86, 1756103.51
76, 87, 1626332.33
76, 88, 1759483.47
76, 89, 896199.93
76, 90, 1883578.96
76, 91, 1702108.49
76, 92, 1638178.93
76, 93, 1152447.75
76, 94, -28031.99
76, 95, 167972.86
76, 96, 1544317.25
76, 97, 1123553.43
76, 98, 499969.62
76, 99, 1162611.23
77, 0, 257952.43
77, 1, 810939.17
77, 2, 1215531.15
77, 3, 527403.73
77, 4, 1292181.36
77, 5, -144543.41
77, 6, 811657.51
77, 7, 1890759.49
77, 8, 1152504.80
77, 9, 1542780.04
77, 10, 700846.72
77, 11, 775804.04
77, 12, 1046621.18
77, 13, -1470.34
77, 14, 622988.89
77, 15, 343922.85
77, 16, 1805883.91
77, 17, 281148.26
77, 18, 1282280.85
77, 19, 261409.79
77, 20, 1834836.93
77, 21, 1197558.15
77, 22, 1076045.84
77, 23, 1359680.25
77, 24, 1172817.82
77, 25, 909077.17
77, 26, 952123.51
77, 27, 1887841.17
77, 28, 267568.68
77, 29, 1868213.54
77, 30, 1200418.26
77, 31, 1755193.47
77, 32, 1913540.22
77, 33, 1615830.50
77, 34, 101839.77
77, 35, 55330.93
77, 36, 302098.08
77, 37, -149127.11
77, 38, 1473277.22
77, 39, 442780.08
77, 40, 1624412.19
77, 41, 1286224.07
77, 42, 962635.21
77, 43, 1286751.41
77, 44, 949220.33
77, 45, 212257.57
77, 46, 555963.08
77, 47, 606854.41
77, 48, 1351262.03
77, 49, 1786022.95
77, 50, 247386.66
77, 51, 798025.82
77, 52, -84668.43
77, 53, 1176110.47
77, 54, 186070.63
77, 55, 1038746.55
77, 56, 574137.93
77, 57, 1199776.73
77, 58, 80104.25
77, 59, 1984823.69
77, 60, 147003.85
77, 61, 808563.80
77, 62, 1656213.15
77, 63, 1021603.00
77, 64, 1348806.15
77, 65, -4349.53
77, 66, 622157.83
77, 67, 161208.96
77, 68, 111186.10
77, 69, 638401.69
77, 70, 1848587.77
77, 71, 1254707.87
77, 72, 332743.47
77, 73, 273534.75
77, 74, 256245.04
77, 75, 1046747.45
77, 76, 1204468.36
77, 77, 1286205.33
77, 78, 1193598.61
77, 79, -84440.80
77, 80, 780737.89
77, 81, 171374.08
77, 82, 27139.27
77, 83, 1573099.78
77, 84, 1871202.47
77, 85, 491637.66
77, 86, 1190275.34
77, 87, 111812.22
77, 88, 453671.88
77, 89, 852622.75
77, 90, 939148.45
77, 91, 77786.71
77, 92, 1760785.69
77, 93, 1005840.04
77, 94, 1120598.68
77, 95, 35928.14
77, 96, -110063.56
77, 97, 1248947.71
77, 98, 489899.63
77, 99, 1500207.93
78, 0, 993226.58
78, 1, 874436.72
78, 2, -82238.12
78, 3, 1334261.25
78, 4, 1209845.37
78, 5, 893602.96
78, 6, -85815.34
78, 7, 1404018.72
78, 8, 371324.36
78, 9, 1007607.80
78, 10, 747093.73
78, 11, 620484.53
78, 12, 1205289.05
78, 13, 873813.96
78, 14, 491116.65
78, 15, 1002836.73
78, 16, 1381601.33
78, 17, 1455277.77
78, 18, 1819740.62
78, 19, -154721.51
78, 20, 1079095.11
78, 21, 1785228.87
78, 22, -110983.22
78, 23, 368027.66
78, 24, 640487.25
78, 25, 366777.43
78, 26, 1402895.27
78, 27, 1478095.62
78, 28, 1445286.60
78, 29, 1272751.28
78, 30, 1323852.09
78, 31, 365319.82
78, 32, 328980.32
78, 33, 837091.17
78, 34, 1181409.08
78, 35, 1264986.99
78, 36, 1165613.42
78, 37, 1400218.70
78, 38, 247363.01
78, 39, 1136679.95
78, 40, 991661.17
78, 41, 617050.33
78, 42, 1357130.10
78, 43, -19512.87
78, 44, 1840146.62
78, 45, 281707.87
78, 46, 1497035.27
78, 47, 1253181.61
78, 48, 1951866.18
78, 49, 1082960.95
78, 50, 1896454.36
78, 51, 1163289.67
78, 52, 1023777.00
78, 53, 792775.85
78, 54, 426938.38
78, 55, 1612188.29
78, 56, 612833.16
78, 57, -147773.46
78, 58, 856302.83
78, 59, 300982.32
78, 60, 1842963.36
78, 61, 1185310.43
78, 62, 347822.88
78, 63, 356499.07
78, 64, 506312.21
78, 65, 162236.49
78, 66, 980132.75
78, 67, 625773.80
78, 68, 1271686.58
78, 69, 1145036.49
78, 70, 875641.67
78, 71, 323405.50
78, 72, 1611714.79
78, 73, 404091.40
78, 74, 976764.81
78, 75, 766812.14
78, 76, 1290786.18
78, 77, 1576896.36
78, 78, 202803.78
78, 79, 1181513.23
78, 80, 1764340.92
78, 81, 736822.39
78, 82, 806516.81
78, 83, 1774224.78
78, 84, 464559.46
78, 85, -161410.69
78, 86, 1590568.19
78, 87, 451401.78
78, 88, 1390839.66
78, 89, 1523335.62
78, 90, 1065566.76
78, 91, 1511960.98
78, 92, 1241410.75
78, 93, 221192.44
78, 94, 13140.72
78, 95, 173400.39
78, 96, 277967.91
78, 97, 886981.00
78, 98, 1146746.41
78, 99, 745832.15
79, 0, 402446.42
79, 1, 299014.23
79, 2, 1725191.26
79, 3, 896843.93
79, 4, 864356.73
79, 5, 1558308.64
79, 6, 696427.84
79, 7, 808770.79
79, 8, 200138.77
79, 9, 1996219.32
79, 10, 771883.24
79, 11, 1634012.60
79, 12, 825418.65
79, 13, 1925271.92
79, 14, 1297887.52
79, 15, 470828.11
79, 16, 1321438.15
79, 17, 481334.32
79, 18, 1736415.44
79, 19, 335247.94
79, 20, 1352360.56
79, 21, 1035694.46
79, 22, 309701.08
79, 23, 63699.40
79, 24, 193370.57
79, 25, 532684.48
79, 26, 1884213.32
79, 27, -36794.59
79, 28, 1593834.63
79, 29, 1473333.64
79, 30, 1167763.76
79, 31, 1252558.81
79, 32, 1572897.05
79, 33, 145530.99
79, 34, 313205.35
79, 35, 1341103.05
79, 36, 1047447.07
79, 37, -31499.18
79, 38, 221798.38
79, 39, 1892015.36
79, 40, 29248.23
79, 41, 28553.21
79, 42, -135653.21
79, 43, 1264748.17
79, 44, 1353992.45
79, 45, 1837586.41
79, 46, 1190746.95
79, 47, 965545.64
79, 48, 649409.21
79, 49, 789992.53
79, 50, -146288.32
79, 51, 1692215.46
79, 52, 455701.80
79, 53, 1784265.56
79, 54, 884504.31
79, 55, 982127.68
79, 56, 387068.20
79, 57, 1483759.09
79, 58, 679059.23
79, 59, 222413.36
79, 60, 816000.91
79, 61, 1679207.35
79, 62, 1064080.66
79, 63, 455419.88
79, 64, 1822047.77
79, 65, 1892957.08
79, 66, 1928629.43
79, 67, 1233690.80
79, 68, 980550.47
79, 69, 781642.04
79, 70, 302999.17
79, 71, 191946.67
79, 72, 1429140.53
79, 73, 1572243.72
79, 74, 345693.38
79, 75, 1762925.15
79, 76, 332538.41
79, 77, 138116.31
79, 78, 1693799.30
79, 79, 1965196.22
79, 80, 1832668.57
79, 81, 1389777.61
79, 82, -92834.80
79, 83, 596717.56
79, 84, 1319462.85
79, 85, 49583.17
79, 86, 1671213.21
79, 87, 1327148.31
79, 88, 1512939.18
79, 89, 102083.20
79, 90, 687131.10
79, 91, 1720832.31
79, 92, 383957.88
79, 93, 997945.54
79, 94, 1124407.46
79, 95, 1972688.57
79, 96, 1139933.30
79, 97, 1839033.22
79, 98, 1024126.90
79, 99, 811988.53
80, 0, 1458982.81
80, 1, 1669423.62
80, 2, 71308.79
80, 3, 1158671.50
80, 4, -100861.27
80, 5, 841624.08
80, 6, 895884.53
80, 7, 433572.02
80, 8, 215861.83
80, 9, 1815362.80
80, 10, 30204.56
80, 11, 968226.55
80, 12, 251597.30
80, 13, 1503500.49
80, 14, 1858808.16
80, 15, 440032.85
80, 16, 1369875.86
80, 17, 22193.48
80, 18, 365337.79
80, 19, 1775586.41
80, 20, 25628.91
80, 21, 1389726.81
80, 22, -134143.72
80, 23, 1146195.30
80, 24, 1587783.26
80, 25, 931769.83
80, 26, -117840.60
80, 27, 1210584.36
80, 28, 1109635.23
80, 29, 1519558.46
80, 30, 795178.04
80, 31, 967259.35
80, 32, 75722.06
80, 33, 1031571.69
80, 34, 285072.69
80, 35, 378877.72
80, 36, 1424276.22
80, 37, 736581.88
80, 38, 1000016.99
80, 39, 1840243.74
80, 40, 943880.77
80, 41, 1726641.71
80, 42, 538820.86
80, 43, 1123887.46
80, 44, -45360.40
80, 45, 161300.38
80, 46, 239715.69
80, 47, 1861384.51
80, 48, 277760.40
80, 49, 300989.09
80, 50, 1233393.89
80, 51, 1520815.42
80, 52, 530045.26
80, 53, 1567565.84
80, 54, -6310.23
80, 55, 338224.94
80, 56, 1022090.78
80, 57, 1808220.28
80, 58, 1475195.41
80, 59, -30207.15
80, 60, 1896174.69
80, 61, 1231639.28
80, 62, 1232962.02
80, 63, 576325.78
80, 64, 1874868.09
80, 65, 1392157.69
80, 66, 688123.18
80, 67, 1232599.48
80, 68, 874588.38
80, 69, 1533840.53
80, 70, 1257206.63
80, 71, -20877.25
80, 72, 1595068.52
80, 73, 369022.97
80, 74, 1651292.95
80, 75, 1817495.42
80, 76, 1779439.57
80, 77, 1757292.03
80, 78, 208276.03
80, 79, 1062230.89
80, 80, 1809844.30
80, 81, -177676.67
80, 82, 450438.45
80, 83, 706741.67
80, 84, 346875.79
80, 85, 578956.27
80, 86, 1218085.99
80, 87, 231424.89
80, 88, 529211.26
80, 89, 81852.23
80, 90, 224980.42
80, 91, -102940.72
80, 92, 1581369.83
80, 93, -150593.88
80, 94, 200289.45
80, 95, 969718.04
80, 96, 1223487.85
80, 97, 1098934.44
80, 98, 809225.99
80, 99, 644253.43
81, 0, 327247.16
81, 1, 337172.71
81, 2, 1049082.56
81, 3, 1623447.56
81, 4, 1643643.92
81, 5, 1799537.05
81, 6, 724361.83
81, 7, 1663088.44
81, 8, -176956.79
81, 9, 1212706.52
81, 10, 1893492.91
81, 11, 707827.98
81, 12, 847165.68
81, 13, 1806993.93
81, 14, 333320.31
81, 15, 1466151.21
81, 16, 382051.49
81, 17, 524535.84
81, 18, 412084.29
81, 19, 1137659.88
81, 20, 815346.57
81, 21, 1662720.34
81, 22, 845146.89
81, 23, 374182.59
81, 24, 7955.07
81, 25, 1393821.42
81, 26, 713384.73
81, 27, 687686.54
81, 28, 1112103.07
81, 29, 1162188.42
81, 30, 1240816.58
81, 31, 635204.82
81, 32, 1570613.88
81, 33, 1395641.60
81, 34, 272037.12
81, 35, 1728112.52
81, 36, 1984562.03
81, 37, 1159149.63
81, 38, 651677.39
81, 39, 1703013.92
81, 40, 143837.68
81, 41, 819352.63
81, 42, 1109985.83
81, 43, 420378.73
81, 44, 528177.59
81, 45, 80928.21
81, 46, 1024548.44
81, 47, 456418.15
81, 48, 1794941.45
81, 49, 1426694.26
81, 50, 1539820.83
81, 51, 961433.29
81, 52, 796381.32
81, 53, 81237.92
81, 54, 453877.69
81, 55, 596413.74
81, 56, 265774.08
81, 57, 356805.33
81, 58, 37824.53
81, 59, 418988.07
81, 60, 761100.02
81, 61, 1988026.12
81, 62, -129574.35
81, 63, 325054.56
81, 64, 814528.74
81, 65, 838254.03
81, 66, 1312524.56
81, 67, 1447487.99
81, 68, 1249563.62
81, 69, 270769.27
81, 70, 1879984.26
81, 71, 608366.23
81, 72, -26330.05
81, 73, 1496125.18
81, 74, 1713407.28
81, 75, 614906.67
81, 76, 53468.39
81, 77, 67838.10
81, 78, 528996.83
81, 79, 1310626.94
81, 80, 1732954.29
81, 81, 859603.12
81, 82, 65235.22
81, 83, 469391.17
81, 84, 510297.75
81, 85, 390543.04
81, 86, 1365854.63
81, 87, 583190.72
81, 88, 1410381.45
81, 89, 1074506.84
81, 90, 1624338.99
81, 91, 1427836.00
81, 92, 1642646.12
81, 93, 274450.25
81, 94, 1355269.84
81, 95, 1404786.41
81, 96, 411500.11
81, 97, 394804.08
81, 98, 1196079.72
81, 99, -57865.41
82, 0, 875619.98
82, 1, 264717.06
82, 2, 246157.90
82, 3, 767324.68
82, 4, 511406.79
82, 5, 1042029.21
82, 6, 1377362.49
82, 7, 1422833.78
82, 8, 534480.63
82, 9, 1053985.08
82, 10, 1945566.31
82, 11, 1240512.81
82, 12, 764760.66
82, 13, -107104.15
82, 14, 1048230.41
82, 15, 1402662.40
82, 16, -185281.50
82, 17, 1585379.68
82, 18, 365077.44
82, 19, 682226.96
82, 20, 679517.02
82, 21, 741965.06
82, 22, 1530093.47
82, 23, 1588500.78
82, 24, 117414.38
82, 25, 893297.87
82, 26, 1498932.55
82, 27, 1721221.01
82, 28, 76109.67
82, 29, 1658557.78
82, 30, 1985623.93
82, 31, 1583637.20
82, 32, 1991297.59
82, 33, 1584975.58
82, 34, 1431826.46
82, 35, 801683.71
82, 36, 496845.32
82, 37, -117420.19
82, 38, 1633255.73
82, 39, 382064.96
82, 40, 1829167.80
82, 41, 608826.40
82, 42, 115322.25
82, 43, -56749.48
82, 44, 1837350.19
82, 45, 696997.30
82, 46, 528905.19
82, 47, 341860.52
82, 48, 787564.15
82, 49, 667440.68
82, 50, -106015.20
82, 51, 819129.28
82, 52, 574951.70
82, 53, 260285.98
82, 54, 1772079.17
82, 55, 130811.94
82, 56, 982316.69
82, 57, 750158.85
82, 58, 1881989.26
82, 59, 888191.02
82, 60, -71715.75
82, 61, 1100797.40
82, 62, 727837.59
82, 63, 1891291.56
82, 64, 1244204.91
82, 65, 1395792.46
82, 66, 957294.97
82, 67, 1906967.01
82, 68, 964880.71
82, 69, 1812511.64
82, 70, 781717.46
82, 71, 1273129.76
82, 72, 38208.65
82, 73, 435433.05
82, 74, 1589222.13
82, 75, 1234113.54
82, 76, 841122.37
82, 77, 228582.84
82, 78, 71315.27
82, 79, 1157128.99
82, 80, 178487.33
82, 81, 1909552.08
82, 82, -135141.23
82, 83, -117040.85
82, 84, 438877.79
82, 85, 601530.94
82, 86, 1035301.34
82, 87, 1265044.44
82, 88, 458951.72
82, 89, -162415.04
82, 90, 1247451.63
82, 91, 321059.24
82, 92, 734182.08
82, 93, 1537013.27
82, 94, 1589413.82
82, 95, 15861.10
82, 96, 755089.99
82, 97, 1393202.56
82, 98, 946739.31
82, 99, 1908014.93
83, 0, 1518810.37
83, 1, 887403.80
83, 2, 2083.60
83, 3, 56617.38
83, 4, 1346782.07
83, 5, 30175.93
83, 6, 1937721.66
83, 7, 1492001.06
83, 8, 677846.14
83, 9, 963180.82
83, 10, -156580.11
83, 11, 1039046.54
83, 12, 2005262.87
83, 13, 390463.56
83, 14, 1592321.32
83, 15, -82401.59
83, 16, 1389793.15
83, 17, 680154.20
83, 18, 6302.94
83, 19, 1334278.10
83, 20, 942030.03
83, 21, -41832.98
83, 22, 199444.99
83, 23, 1023575.53
83, 24, 117031.69
83, 25, 632305.61
83, 26, -54482.85
83, 27, 1879450.57
83, 28, 711518.31
83, 29, 1013833.63
83, 30, 376247.03
83, 31, 1887961.48
83, 32, 1832255.16
83, 33, 1300862.36
83, 34, 842521.07
83, 35, 1191054.53
83, 36, 323393.48
83, 37, 1805434.69
83, 38, 136284.56
83, 39, 946248.67
83, 40, 934968.44
83, 41, 749176.32
83, 42, 1178301.09
83, 43, 1952862.95
83, 44, 871523.78
83, 45, 1223117.30
83, 46, 1344155.75
83, 47, 917934.54
83, 48, 1028977.06
83, 49, 602600.80
83, 50, 727614.08
83, 51, 1503604.54
83, 52, 1707054.18
83, 53, 808539.55
83, 54, 727970.36
83, 55, 1718883.45
83, 56, 409020.50
83, 57, 1512254.81
83, 58, 313010.21
83, 59, 1294969.38
83, 60, 622793.46
83, 61, -45420.91
83, 62, 1217104.57
83, 63, 845921.91
83, 64, 1064958.86
83, 65, 522053.00
83, 66, 245580.21
83, 67, 1532631.87
83, 68, 1061539.11
83, 69, 798598.86
83, 70, 159630.32
83, 71, 1790426.50
83, 72, 413021.61
83, 73, 517550.89
83, 74, 30935.63
83, 75, 839969.25
83, 76, 672576.76
83, 77, 1326104.75
83, 78, 1617429.87
83, 79, 533058.55
83, 80, -36415.70
83, 81, 1273238.12
83, 82, 107302.90
83, 83, 389327.15
83, 84, 1343407.36
83, 85, 802578.57
83, 86, 1955226.12
83, 87, 1551483.87
83, 88, 1418396.71
83, 89, 195179.26
83, 90, 798245.03
83, 91, 1925964.01
83, 92, 1431070.48
83, 93, 1873143.61
83, 94, 160410.45
83, 95, 925774.18
83, 96, 166537.20
83, 97, 1874160.46
83, 98, 1010954.89
83, 99, 801581.54
84, 0, 1940332.24
84, 1, 205979.33
84, 2, 1046392.23
84, 3, 1118702.73
84, 4, -169625.10
84, 5, 652258.58
84, 6, 1363415.42
84, 7, 932151.54
84, 8, 632788.61
84, 9, 849927.48
84, 10, 229596.15
84, 11, 702806.18
84, 12, 136324.64
84, 13, 735082.80
84, 14, 1149532.48
84, 15, 1475734.18
84, 16, -112014.67
84, 17, 1612725.12
84, 18, 786949.31
84, 19, -161804.19
84, 20, 1384799.65
84, 21, 1201357.92
84, 22, 515791.53
84, 23, 1412842.64
84, 24, 1498957.59
84, 25, 74583.69
84, 26, -29172.63
84, 27, 112751.48
84, 28, 1937693.59
84, 29, 759388.05
84, 30, -182935.02
84, 31, 1992105.09
84, 32, 1091088.07
84, 33, 1916402.95
84, 34, 398861.54
84, 35, 363883.66
84, 36, 1307885.89
84, 37, 313299.27
84, 38, 1899531.69
84, 39, 1655102.44
84, 40, 63357.66
84, 41, 75253.98
84, 42, 1720120.00
84, 43, 752755.11
84, 44, 1662368.22
84, 45, 1082322.03
84, 46, 1899246.69
84, 47, 1212137.97
84, 48, 438360.64
84, 49, 219657.57
84, 50, -2541.30
84, 51, -58115.51
84, 52, 1256911.77
84, 53, 566093.57
84, 54, 645028.29
84, 55, 271260.18
84, 56, 873254.07
84, 57, 1729032.97
84, 58, 998952.73
84, 59, 1226585.26
84, 60, 1969461.45
84, 61, 847004.26
84, 62, 1823945.49
84, 63, 1117806.96
84, 64, -139141.60
84, 65, 1987243.15
84, 66, 1034039.65
84, 67, 558592.81
84, 68, 106856.70
84, 69, 112268.98
84, 70, 33361.42
84, 71, -73697.95
84, 72, 1999225.24
84, 73, 1682026.44
84, 74, 598474.96
84, 75, 1722461.25
84, 76, 873229.59
84, 77, 665948.15
84, 78, 244189.47
84, 79, 1215773.16
84, 80, -51768.05
84, 81, 1684253.90
84, 82, 1387083.64
84, 83, 1039706.46
84, 84, 1165774.98
84, 85, 1487450.30
84, 86, 452908.39
84, 87, 1616592.33
84, 88, -46124.40
84, 89, 822595.91
84, 90, 563089.73
84, 91, 1411106.07
84, 92, 277002.96
84, 93, 1705488.75
84, 94, 1424148.18
84, 95, 307870.12
84, 96, 1870801.45
84, 97, 1252006.51
84, 98, 186253.91
84, 99, -24658.52
85, 0, 1989420.52
85, 1, 1309446.94
85, 2, 528389.28
85, 3, 538233.21
85, 4, 1117673.68
85, 5, 1759612.95
85, 6, 832024.14
85, 7, 220415.84
85, 8, 776172.06
85, 9, 1141354.55
85, 10, 501255.33
85, 11, 485077.69
85, 12, 1742817.09
85, 13, 1764586.82
85, 14, 223346.68
85, 15, -144837.92
85, 16, 1722397.54
85, 17, 1395294.53
85, 18, 434901.19
85, 19, 1714026.19
85, 20, 1235026.31
85, 21, -143996.90
85, 22, 1249359.51
85, 23, 832740.84
85, 24, 1486349.15
85, 25, 182847.40
85, 26, 314494.69
85, 27, 120064.53
85, 28, -185442.87
85, 29, 1863343.95
85, 30, 350446.77
85, 31, 1559618.06
85, 32, 549364.37
85, 33, 1733406.83
85, 34, -8836.71
85, 35, -12808.48
85, 36, 1128929.37
85, 37, 1002452.67
85, 38, 1469713.94
85, 39, 841025.95
85, 40, -136075.32
85, 41, -27763.80
85, 42, 1634240.73
85, 43, 1756839.93
85, 44, 702378.28
85, 45, 301639.75
85, 46, 1812321.64
85, 47, 584727.41
85, 48, 628537.23
85, 49, -32864.97
85, 50, 320242.23
85, 51, 1356476.94
85, 52, 526992.86
85, 53, 890814.83
85, 54, 1252148.47
85, 55, 267008.86
85, 56, 51098.97
85, 57, 1254887.26
85, 58, 165804.46
85, 59, 1709191.26
85, 60, 1192083.92
85, 61, 1420039.40
85, 62, 1257306.54
85, 63, 178023.75
85, 64, 1327341.79
85, 65, -27316.79
85, 66, 1668670.58
85, 67, 997890.77
85, 68, 354389.40
85, 69, 1260892.83
85, 70, 1940256.83
85, 71, 1821321.64
85, 72, 809717.93
85, 73, 1354946.31
85, 74, 1937842.32
85, 75, 1834895.09
85, 76, 1860284.01
85, 77, 1203875.95
85, 78, 1432385.92
85, 79, 54439.76
85, 80, 1467725.22
85, 81, 956094.44
85, 82, 988252.95
85, 83, -62553.14
85, 84, 1839015.61
85, 85, 95205.62
85, 86, 876512.15
85, 87, 999151.69
85, 88, 1157082.22
85, 89, 648391.07
85, 90, 1530432.11
85, 91, 1918615.26
85, 92, 437673.63
85, 93, 1946946.22
85, 94, 1532805.55
85, 95, 413419.30
85, 96, 1716516.43
85, 97, 751967.79
85, 98, -44596.03
85, 99, 666105.40
86, 0, -72502.79
86, 1, 958377.41
86, 2, 130723.32
86, 3, 1385036.84
86, 4, 526799.59
86, 5, 342147.95
86, 6, 683810.28
86, 7, 646580.07
86, 8, 319926.71
86, 9, 407276.02
86, 10, 1181506.69
86, 11, 101079.81
86, 12, -98681.15
86, 13, 1084903.89
86, 14, 14406.63
86, 15, 1704516.61
86, 16, 851099.26
86, 17, 753845.69
86, 18, 1512253.51
86, 19, 814341.65
86, 20, 1891201.61
86, 21, 1010075.82
86, 22, 564459.84
86, 23, 1991419.38
86, 24, 443402.96
86, 25, 1931476.35
86, 26, 1335489.27
86, 27, 1953019.17
86, 28, 727696.78
86, 29, 1176907.95
86, 30, 22919.07
86, 31, 1840329.97
86, 32, 793942.23
86, 33, 1696862.03
86, 34, 1272090.02
86, 35, 1303669.01
86, 36, 377693.55
86, 37, 1929682.91
86, 38, 80368.47
86, 39, 247095.21
86, 40, 1799560.66
86, 41, 1843734.47
86, 42, -80281.70
86, 43, 625595.94
86, 44, 1919322.03
86, 45, 1673558.12
86, 46, 129234.61
86, 47, 902344.28
86, 48, 1002823.51
86, 49, 1247846.42
86, 50, 40798.03
86, 51, 1273305.88
86, 52, 1356322.12
86, 53, 1863130.67
86, 54, 412435.34
86, 55, 700595.42
86, 56, 829346.35
86, 57, 1268178.86
86, 58, 1196414.79
86, 59, 1699988.33
86, 60, 1845722.45
86, 61, 330170.94
86, 62, 925210.35
86, 63, 588453.87
86, 64, 1152554.13
86, 65, 873956.51
86, 66, 1136268.11
86, 67, 398954.18
86, 68, 1510560.52
86, 69, 1368218.75
86, 70, 697956.18
86, 71, 1479213.46
86, 72, 1011826.54
86, 73, 214493.83
86, 74, 755589.48
86, 75, 1910283.05
86, 76, 910507.07
86, 77, 1984850.96
86, 78, 1222293.39
86, 79, 173998.32
86, 80, 91312.30
86, 81, 1612707.79
86, 82, 1378824.22
86, 83, 1544863.49
86, 84, -84533.08
86, 85, 561425.48
86, 86, 771230.28
86, 87, 1949070.69
86, 88, 1180596.65
86, 89, 1649922.86
86, 90, 792341.25
86, 91, 805100.68
86, 92, 1545129.17
86, 93, 859331.78
86, 94, 1964444.45
86, 95, 339650.00
86, 96, 185395.61
86, 97, 1993335.91
86, 98, 1445860.87
86, 99, 857421.31
87, 0, 1908826.74
87, 1, 401834.74
87, 2, 1176757.63
87, 3, 1167982.81
87, 4, 266814.45
87, 5, 1592472.79
87, 6, 1736233.19
87, 7, 1728754.51
87, 8, 1034654.05
87, 9, 1138367.65
87, 10, 1532475.22
87, 11, 1708641.95
87, 12, 1731401.60
87, 13, -38340.10
87, 14, 856053.68
87, 15, 762357.56
87, 16, 1721677.70
87, 17, 779829.16
87, 18, 952386.93
87, 19, 355398.69
87, 20, 909247.45
87, 21, 263090.91
87, 22, 1559849.16
87, 23, 1662548.61
87, 24, 849181.53
87, 25, -19024.41
87, 26, 1268490.10
87, 27, 1053483.68
87, 28, 1337011.11
87, 29, -48007.43
87, 30, 108161.05
87, 31, 74450.73
87, 32, 1307956.58
87, 33, 1028989.65
87, 34, 835646.28
87, 35, 496775.86
87, 36, 1366282.53
87, 37, 1904115.23
87, 38, 561844.03
87, 39, 1650697.16
87, 40, 267558.47
87, 41, 299543.79
87, 42, 239433.32
87, 43, 1092261.78
87, 44, 938935.56
87, 45, 1416974.29
87, 46, -159553.61
87, 47, 1323937.97
87, 48, 622411.81
87, 49, 1423681.90
87, 50, 1526258.52
87, 51, 353550.35
87, 52, 471725.91
87, 53, 88594.53
87, 54, 1098485.95
87, 55, 1802513.66
87, 56, 1980228.54
87, 57, 558037.87
87, 58, 1461954.85
87, 59, 1942714.30
87, 60, 1974738.33
87, 61, 1085836.80
87, 62, -5512.46
87, 63, 423435.52
87, 64, 1653328.49
87, 65, -180508.91
87, 66, 47969.62
87, 67, 363842.21
87, 68, 1139068.84
87, 69, 339893.98
87, 70, 1179181.37
87, 71, -45107.21
87, 72, 1944988.29
87, 73, 1296631.05
87, 74, -39722.02
87, 75, 1545465.69
87, 76, 905441.93
87, 77, 473464.73
87, 78, 1934488.71
87, 79, 810056.61
87, 80, 180433.61
87, 81, 733917.50
87, 82, 1524604.89
87, 83, 345889.85
87, 84, 1555171.33
87, 85, 396584.41
87, 86, 88864.77
87, 87, 758617.18
87, 88, 1858397.71
87, 89, 1182091.00
87, 90, 1151445.75
87, 91, 49822.53
87, 92, -178781.83
87, 93, 400582.76
87, 94, 279259.59
87, 95, 508019.22
87, 96, 132653.84
87, 97, 928301.97
87, 98, 1116336.20
87, 99, -130218.23
88, 0, -60701.95
88, 1, 1328295.07
88, 2, 1725189.16
88, 3, 774223.24
88, 4, -121663.51
88, 5, 1740000.07
88, 6, 1774706.34
88, 7, 423068.16
88, 8, -672.48
88, 9, 722440.24
88, 10, 290854.37
88, 11, 265969.33
